,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,BuildingName,AddressNumber,AddNumFrom,AddNumTo,AddressRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddress,StAddr,Block,Sector,Neighborhood,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,Address,Address2,Address3,Neighborhood,City,Subregion,Region,Postal,Postal Extension,Country,Brand_Name,Site_Name,Street_Address,City_1,State,Zip,Phone_Num,Min_Elaps_hours,auth_cnt,OBJECTID
800,World,M,100.00,A,"3692 Tampa Rd, Oldsmar, Florida, 34677","3692 Tampa Rd, Oldsmar, FL, 34677, USA",3692 Tampa Rd,StreetAddress,,,"3692 Tampa Rd, Oldsmar, Florida, 34677",,,20.00,,3692,3696,3688,3688-3696,L,,,Tampa,Rd,,,,,,,,,3692 Tampa Rd,,,,,Oldsmar,Tampa Metro Area,Pinellas,Florida,FL,,,34677,,USA,ENG,0.00,-82.68,28.04,-82.68,28.04,-82.68,-82.68,28.04,28.05,3692 TAMPA ROAD     ,,,,OLDSMAR           ,,FL,346770000,,,SUNOCO      ,SUNOCO SRVC STATION ,3692 TAMPA ROAD     ,OLDSMAR           ,FL,346770000,(813) 855-2440,0.00,2.00,801
801,World,M,100.00,A,"3780 Tampa Rd, Oldsmar, Florida, 34677","3780 Tampa Rd, Oldsmar, FL, 34677, USA",3780 Tampa Rd,PointAddress,,,"3780 Tampa Rd, Oldsmar, Florida, 34677",,,20.00,,3780,,,,L,,,Tampa,Rd,,,,,,,,,3780 Tampa Rd,,,,,Oldsmar,Tampa Metro Area,Pinellas,Florida,FL,,,34677,,USA,ENG,0.00,-82.68,28.04,-82.68,28.04,-82.68,-82.68,28.04,28.04,3780 TAMPA RD       ,,,,OLDSMAR           ,,FL,346770000,,,UNBRANDED   ,THORNTONS #709      ,3780 TAMPA RD       ,OLDSMAR           ,FL,346770000,(813) 887-1084,0.00,72.00,802
802,World,M,88.00,A,"33865, Ona, Florida","33865, Ona, FL, USA",33865,Postal,,33865,"Ona, Florida, 33865",,,4.50,,,,,,,,,,,,,,,,,,,,,,,,Ona,,Hardee,Florida,FL,,,33865,,USA,ENG,0.00,-81.98,27.37,-81.98,27.37,-82.20,-81.76,27.15,27.59,5111 STATE ROAD     ,,,,ONA               ,,FL,338650000,,,SUNOCO      ,SUNOCO SRVC STATION ,5111 STATE ROAD     ,ONA               ,FL,338650000,(863) 735-1355,2.00,1.00,803
803,World,M,100.00,A,"1930 Opa Locka Blvd, Opa Locka, Florida, 33054","1930 Opa Locka Blvd, Opa Locka, FL, 33054, USA",1930 Opa Locka Blvd,PointAddress,,,"1930 Opa Locka Blvd, Opa Locka, Florida, 33054",,,20.00,,1930,,,,R,,,Opa Locka,Blvd,,,,,,,,,1930 Opa Locka Blvd,,,,,Opa Locka,Miami-Fort Lauderdale Metro Area,Miami-Dade,Florida,FL,,,33054,,USA,ENG,0.00,-80.23,25.90,-80.23,25.90,-80.23,-80.23,25.90,25.90,1930 OPA LOCKA BLVD ,,,,OPA LOCKA         ,,FL,330544226,,,MARATHON    ,SUNSHINE GASOLINE DI,1930 OPA LOCKA BLVD ,OPA LOCKA         ,FL,330544226,(305) 685-8034,0.00,3.00,804
804,World,M,100.00,A,"13896 Landstar Blvd, Orlando, Florida, 32824","13896 Landstar Blvd, Orlando, FL, 32824, USA",13896 Landstar Blvd,StreetAddress,,,"13896 Landstar Blvd, Orlando, Florida, 32824",,,20.00,,13896,13904,13832,13832-13904,L,,,Landstar,Blvd,,,,,,,,,13896 Landstar Blvd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32824,,USA,ENG,0.00,-81.37,28.36,-81.37,28.36,-81.37,-81.36,28.36,28.36,13896 LANDSTAR BLVD ,,,,ORANGE            ,,FL,32824    ,,,7-ELEVEN    ,7-ELEVEN 37203      ,13896 LANDSTAR BLVD ,ORANGE            ,FL,32824    ,(407) 888-9403,0.00,4.00,805
805,World,M,100.00,A,"1298 Saxon Blvd, Orange City, Florida, 32763","1298 Saxon Blvd, Orange City, FL, 32763, USA",1298 Saxon Blvd,PointAddress,,,"1298 Saxon Blvd, Orange City, Florida, 32763",,,20.00,,1298,,,,L,,,Saxon,Blvd,,,,,,,,,1298 Saxon Blvd,,,,,Orange City,,Volusia,Florida,FL,,,32763,,USA,ENG,0.00,-81.28,28.91,-81.28,28.91,-81.28,-81.28,28.91,28.91,1298 SAXON BLVD     ,,,,ORANGE CITY       ,,FL,32763    ,,,RACETRAC    ,RACETRAC 641        ,1298 SAXON BLVD     ,ORANGE CITY       ,FL,32763    ,(904) 774-9402,0.00,70.00,806
806,World,M,94.20,A,"Enterprise Rd, Orange City, Florida, 32763","Enterprise Rd, Orange City, FL, 32763, USA",Enterprise Rd,StreetName,,,"Enterprise Rd, Orange City, Florida, 32763",,,20.00,,,,,,,,,Enterprise,Rd,,,,,,,,,Enterprise Rd,,,,,Orange City,,Volusia,Florida,FL,,,32763,,USA,ENG,0.00,-81.29,28.91,-81.29,28.91,-81.29,-81.29,28.91,28.91,ENTERPRISE RD & HARL,,,,ORANGE CITY       ,,FL,32763    ,,,WAWA        ,WAWA 5171           ,ENTERPRISE RD & HARL,ORANGE CITY       ,FL,32763    ,(610) 358-8000,0.00,42.00,807
807,World,M,100.00,A,"11 Blanding Blvd, Orange Park, Florida, 32073","11 Blanding Blvd, Orange Park, FL, 32073, USA",11 Blanding Blvd,PointAddress,,,"11 Blanding Blvd, Orange Park, Florida, 32073",,,20.00,,11,,,,R,,,Blanding,Blvd,,,,,,,,,11 Blanding Blvd,,,,,Orange Park,,Clay,Florida,FL,,,32073,,USA,ENG,0.00,-81.74,30.19,-81.74,30.19,-81.74,-81.74,30.19,30.19,11 BLANDING BLVD    ,,,,ORANGE PARK       ,,FL,320732201,,,SHELL       ,FIRST COAST ENERGY C,11 BLANDING BLVD    ,ORANGE PARK       ,FL,320732201,(904) 269-3868,0.00,3.00,808
808,World,M,99.90,A,"1531 County Road 220, Fleming Island, Florida, 32003","1531 County Road 220, Fleming Island, FL, 32003, USA",1531 County Road 220,PointAddress,,,"1531 County Road 220, Fleming Island, Florida, 32003",,,20.00,,1531,,,,L,,,County Road 220,,,,,,,,,,1531 County Road 220,,,,,Fleming Island,,Clay,Florida,FL,,,32003,,USA,ENG,0.00,-81.71,30.10,-81.71,30.10,-81.71,-81.71,30.10,30.10,1531 COUNTY ROAD 220,,,,ORANGE PARK       ,,FL,320037926,,,SHELL       ,FIRST COAST ENERGY L,1531 COUNTY ROAD 220,ORANGE PARK       ,FL,320037926,(904) 278-9913,1.00,7.00,809
809,World,M,100.00,A,"277 Blanding Blvd, Orange Park, Florida, 32073","277 Blanding Blvd, Orange Park, FL, 32073, USA",277 Blanding Blvd,PointAddress,,,"277 Blanding Blvd, Orange Park, Florida, 32073",,,20.00,,277,,,,R,,,Blanding,Blvd,,,,,,,,,277 Blanding Blvd,,,,,Orange Park,,Clay,Florida,FL,,,32073,,USA,ENG,0.00,-81.75,30.17,-81.75,30.17,-81.75,-81.74,30.17,30.17,277 BLANDING BLVD   ,,,,ORANGE PARK       ,,FL,32073    ,,,GATE        ,GATE 1145           ,277 BLANDING BLVD   ,ORANGE PARK       ,FL,32073    ,(904) 264-3015,0.00,15.00,810
810,World,M,93.67,A,"60 US Highway 17, Orange Park, Florida, 32073","60 US Highway 17, Orange Park, FL, 32073, USA",60 US Highway 17,StreetAddressExt,,,"60 US Highway 17, Orange Park, Florida, 32073",,,20.00,,60,144,100,100-144,L,,,US Highway 17,,,,,,,,,,60 US Highway 17,,,,,Orange Park,,Clay,Florida,FL,,,32073,,USA,ENG,0.00,-81.70,30.19,-81.70,30.19,-81.70,-81.70,30.19,30.19,5000-60 US HWY 17   ,,,,ORANGE PARK       ,,FL,32073    ,,,GATE        ,GATE 1198           ,5000-60 US HWY 17   ,ORANGE PARK       ,FL,32073    ,(904) 264-5036,0.00,8.00,811
811,World,M,100.00,A,"686 Blanding Blvd, Orange Park, Florida, 32065","686 Blanding Blvd, Orange Park, FL, 32065, USA",686 Blanding Blvd,PointAddress,,,"686 Blanding Blvd, Orange Park, Florida, 32065",,,20.00,,686,,,,L,,,Blanding,Blvd,,,,,,,,,686 Blanding Blvd,,,,,Orange Park,,Clay,Florida,FL,,,32065,,USA,ENG,0.00,-81.76,30.15,-81.76,30.15,-81.76,-81.76,30.15,30.15,686 BLANDING BLVD   ,,,,ORANGE PARK       ,,FL,32065    ,,,,GATE MART INC       ,686 BLANDING BLVD   ,ORANGE PARK       ,FL,32065    ,(352) 787-0518,0.00,14.00,812
812,World,M,100.00,A,"466 Blanding Blvd, Orange Park, Florida, 32073","466 Blanding Blvd, Orange Park, FL, 32073, USA",466 Blanding Blvd,PointAddress,,,"466 Blanding Blvd, Orange Park, Florida, 32073",,,20.00,,466,,,,L,,,Blanding,Blvd,,,,,,,,,466 Blanding Blvd,,,,,Orange Park,,Clay,Florida,FL,,,32073,,USA,ENG,0.00,-81.75,30.16,-81.75,30.16,-81.75,-81.75,30.16,30.16,466 BLANDING BLVD   ,,,,ORANGE PARK       ,,FL,32073    ,,,SPEEDWAY    ,SPEEDWAY 6507       ,466 BLANDING BLVD   ,ORANGE PARK       ,FL,32073    ,(904) 272-4747,1.00,10.00,813
813,World,M,100.00,A,"609 Blanding Blvd, Orange Park, Florida, 32073","609 Blanding Blvd, Orange Park, FL, 32073, USA",609 Blanding Blvd,StreetAddress,,,"609 Blanding Blvd, Orange Park, Florida, 32073",,,20.00,,609,621,607,607-621,R,,,Blanding,Blvd,,,,,,,,,609 Blanding Blvd,,,,,Orange Park,,Clay,Florida,FL,,,32073,,USA,ENG,0.00,-81.75,30.15,-81.75,30.15,-81.75,-81.75,30.15,30.15,609 BLANDING BLVD   ,,,,ORANGE PARK       ,,FL,32073    ,,,SPEEDWAY    ,SPEEDWAY 6510       ,609 BLANDING BLVD   ,ORANGE PARK       ,FL,32073    ,(904) 276-0670,1.00,29.00,814
814,World,M,100.00,A,"1346 Park Ave, Orange Park, Florida, 32073","1346 Park Ave, Orange Park, FL, 32073, USA",1346 Park Ave,PointAddress,,,"1346 Park Ave, Orange Park, Florida, 32073",,,20.00,,1346,,,,L,,,Park,Ave,,,,,,,,,1346 Park Ave,,,,,Orange Park,,Clay,Florida,FL,,,32073,,USA,ENG,0.00,-81.70,30.17,-81.70,30.17,-81.70,-81.70,30.17,30.17,1346 PARK AVE       ,,,,ORANGE PARK       ,,FL,32073    ,,,SPEEDWAY    ,SPEEDWAY 6514       ,1346 PARK AVE       ,ORANGE PARK       ,FL,32073    ,(904) 269-4835,0.00,14.00,815
815,World,M,100.00,A,"901 W Michigan St, Orlando, Florida, 32805","901 W Michigan St, Orlando, FL, 32805, USA",901 W Michigan St,PointAddress,,,"901 W Michigan St, Orlando, Florida, 32805",,,20.00,,901,,,,L,W,,Michigan,St,,,,,,,,,901 W Michigan St,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32805,,USA,ENG,0.00,-81.39,28.51,-81.39,28.51,-81.39,-81.39,28.51,28.52,901 W MICHIGAN ST   ,,,,ORLANDO           ,,FL,32805    ,,,CITGO       ,27TH STREET SERVICE ,901 W MICHIGAN ST   ,ORLANDO           ,FL,32805    ,(407) 423-4237,0.00,12.00,816
816,World,M,100.00,A,"1500 W Smith St, Orlando, Florida, 32804","1500 W Smith St, Orlando, FL, 32804, USA",1500 W Smith St,PointAddress,,,"1500 W Smith St, Orlando, Florida, 32804",,,20.00,,1500,,,,R,W,,Smith,St,,,,,,,,,1500 W Smith St,,,Princeton/Silverstar,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32804,,USA,ENG,0.00,-81.40,28.57,-81.40,28.57,-81.40,-81.40,28.57,28.57,1500 W. SMITH ST    ,,,,ORLANDO           ,,FL,32804    ,,,7-ELEVEN    ,7-ELEVEN 24275      ,1500 W. SMITH ST    ,ORLANDO           ,FL,32804    ,(407) 425-9979,0.00,4.00,817
817,World,M,100.00,A,"6994 W Colonial Dr, Orlando, Florida, 32818","6994 W Colonial Dr, Orlando, FL, 32818, USA",6994 W Colonial Dr,PointAddress,,,"6994 W Colonial Dr, Orlando, Florida, 32818",,,20.00,,6994,,,,R,W,,Colonial,Dr,,,,,,,,,6994 W Colonial Dr,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32818,,USA,ENG,0.00,-81.48,28.55,-81.48,28.55,-81.48,-81.47,28.55,28.55,6994 W. COLONIAL DR ,,,,ORLANDO           ,,FL,328186830,,,7-ELEVEN    ,7-ELEVEN 25088      ,6994 W. COLONIAL DR ,ORLANDO           ,FL,328186830,(407) 293-7817,2.00,2.00,818
818,World,M,98.82,A,"8003 Lake Underhill Rd, Orlando, Florida, 32822","8003 Lake Underhill Rd, Orlando, FL, 32822, USA",8003 Lake Underhill Rd,PointAddress,,,"8003 Lake Underhill Rd, Orlando, Florida, 32822",,,20.00,,8003,,,,L,,,Lake Underhill,Rd,,,,,,,,,8003 Lake Underhill Rd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32822,,USA,ENG,0.00,-81.28,28.54,-81.28,28.54,-81.28,-81.28,28.54,28.54,8003 LAKE UNDERHILL ,,,,ORLANDO           ,,FL,32822    ,,,7-ELEVEN    ,7-ELEVEN 25495      ,8003 LAKE UNDERHILL ,ORLANDO           ,FL,32822    ,(407) 281-7798,0.00,12.00,819
819,World,M,85.00,A,"32810, Orlando, Florida","32810, Orlando, FL, USA",32810,Postal,,32810,"Orlando, Florida, 32810",,,4.50,,,,,,,,,,,,,,,,,,,,,,,,Orlando,,Orange,Florida,FL,,,32810,,USA,ENG,0.00,-81.41,28.63,-81.41,28.63,-81.48,-81.34,28.56,28.70,5570 N. ORANGE BLOSS,,,,ORLANDO           ,,FL,32810    ,,,7-ELEVEN    ,7-ELEVEN 25967      ,5570 N. ORANGE BLOSS,ORLANDO           ,FL,32810    ,(407) 298-8460,0.00,31.00,820
820,World,M,98.82,A,"6100 Apopka Vineland Rd, Orlando, Florida, 32819","6100 Apopka Vineland Rd, Orlando, FL, 32819, USA",6100 Apopka Vineland Rd,PointAddress,,,"6100 Apopka Vineland Rd, Orlando, Florida, 32819",,,20.00,,6100,,,,L,,,Apopka Vineland,Rd,,,,,,,,,6100 Apopka Vineland Rd,,,Bay Hill Village South and East,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32819,,USA,ENG,0.00,-81.50,28.46,-81.50,28.46,-81.50,-81.50,28.46,28.46,6100 APOPKA VINELAND,,,,ORLANDO           ,,FL,32819    ,,,7-ELEVEN    ,7-ELEVEN 27509      ,6100 APOPKA VINELAND,ORLANDO           ,FL,32819    ,(407) 351-9431,0.00,10.00,821
821,World,M,100.00,A,"4305 N Pine Hills Rd, Orlando, Florida, 32808","4305 N Pine Hills Rd, Orlando, FL, 32808, USA",4305 N Pine Hills Rd,PointAddress,,,"4305 N Pine Hills Rd, Orlando, Florida, 32808",,,20.00,,4305,,,,R,N,,Pine Hills,Rd,,,,,,,,,4305 N Pine Hills Rd,,,Signal Hill,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32808,,USA,ENG,0.00,-81.45,28.60,-81.45,28.60,-81.45,-81.45,28.59,28.60,4305 N PINE HILLS RD,,,,ORLANDO           ,,FL,328082546,,,7-ELEVEN    ,7-ELEVEN 30048      ,4305 N PINE HILLS RD,ORLANDO           ,FL,328082546,(407) 295-2088,0.00,4.00,822
822,World,M,98.51,A,"12902 S John Young Pkwy, Orlando, Florida, 32837","12902 S John Young Pkwy, Orlando, FL, 32837, USA",12902 S John Young Pkwy,StreetAddress,,,"12902 S John Young Pkwy, Orlando, Florida, 32837",,,20.00,,12902,13070,12814,12814-13070,L,S,,John Young,Pkwy,,,,,,,,,12902 S John Young Pkwy,,,Heritage Place,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32837,,USA,ENG,0.00,-81.43,28.38,-81.43,28.38,-81.43,-81.42,28.38,28.38,12902 S JOHN YOUNG P,,,,ORLANDO           ,,FL,32837    ,,,7-ELEVEN    ,7-ELEVEN 32216      ,12902 S JOHN YOUNG P,ORLANDO           ,FL,32837    ,(407) 816-3990,2.00,2.00,823
823,World,M,100.00,A,"3911 McCoy Rd, Orlando, Florida, 32812","3911 McCoy Rd, Orlando, FL, 32812, USA",3911 McCoy Rd,PointAddress,,,"3911 McCoy Rd, Orlando, Florida, 32812",,,20.00,,3911,,,,L,,,McCoy,Rd,,,,,,,,,3911 McCoy Rd,,,Orlando International Airport,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32812,,USA,ENG,0.00,-81.33,28.45,-81.33,28.45,-81.33,-81.33,28.45,28.45,3911 MCCOY RD.      ,,,,ORLANDO           ,,FL,32812    ,,,7-ELEVEN    ,7-ELEVEN 32410      ,3911 MCCOY RD.      ,ORLANDO           ,FL,32812    ,(407) 859-1633,0.00,19.00,824
824,World,M,98.82,A,"8674 Maitland Summit Blvd, Orlando, Florida, 32810","8674 Maitland Summit Blvd, Orlando, FL, 32810, USA",8674 Maitland Summit Blvd,PointAddress,,,"8674 Maitland Summit Blvd, Orlando, Florida, 32810",,,20.00,,8674,,,,L,,,Maitland Summit,Blvd,,,,,,,,,8674 Maitland Summit Blvd,,,Summit South,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32810,,USA,ENG,0.00,-81.40,28.64,-81.40,28.64,-81.40,-81.40,28.63,28.64,8674 MAITLAND SUMMIT,,,,ORLANDO           ,,FL,32810    ,,,7-ELEVEN    ,7-ELEVEN 32605      ,8674 MAITLAND SUMMIT,ORLANDO           ,FL,32810    ,(407) 660-2426,0.00,14.00,825
825,World,M,100.00,A,"3148 S Goldenrod Rd, Orlando, Florida, 32822","3148 S Goldenrod Rd, Orlando, FL, 32822, USA",3148 S Goldenrod Rd,PointAddress,,,"3148 S Goldenrod Rd, Orlando, Florida, 32822",,,20.00,,3148,,,,L,S,,Goldenrod,Rd,,,,,,,,,3148 S Goldenrod Rd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32822,,USA,ENG,0.00,-81.29,28.50,-81.29,28.50,-81.29,-81.29,28.50,28.50,3148 S. GOLDENROD RD,,,,ORLANDO           ,,FL,32822    ,,,7-ELEVEN    ,7-ELEVEN 32669      ,3148 S. GOLDENROD RD,ORLANDO           ,FL,32822    ,(407) 207-1599,1.00,6.00,826
826,World,M,98.82,A,"8269 Clarcona Ocoee Rd, Orlando, Florida, 32818","8269 Clarcona Ocoee Rd, Orlando, FL, 32818, USA",8269 Clarcona Ocoee Rd,PointAddress,,,"8269 Clarcona Ocoee Rd, Orlando, Florida, 32818",,,20.00,,8269,,,,L,,,Clarcona Ocoee,Rd,,,,,,,,,8269 Clarcona Ocoee Rd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32818,,USA,ENG,0.00,-81.50,28.61,-81.50,28.61,-81.50,-81.50,28.61,28.61,8269 CLARCONA-OCOEE ,,,,ORLANDO           ,,FL,32818    ,,,7-ELEVEN    ,7-ELEVEN 32704      ,8269 CLARCONA-OCOEE ,ORLANDO           ,FL,32818    ,(407) 291-9130,0.00,2.00,827
827,World,M,100.00,A,"4999 W Oak Ridge Rd, Orlando, Florida, 32809","4999 W Oak Ridge Rd, Orlando, FL, 32809, USA",4999 W Oak Ridge Rd,PointAddress,,,"4999 W Oak Ridge Rd, Orlando, Florida, 32809",,,20.00,,4999,,,,L,W,,Oak Ridge,Rd,,,,,,,,,4999 W Oak Ridge Rd,,,Millenia,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32809,,USA,ENG,0.00,-81.44,28.47,-81.44,28.47,-81.44,-81.44,28.47,28.47,4999 W. OAK RIDGE RD,,,,ORLANDO           ,,FL,32809    ,,,7-ELEVEN    ,7-ELEVEN 32779      ,4999 W. OAK RIDGE RD,ORLANDO           ,FL,32809    ,(407) 363-5786,1.00,2.00,828
828,World,M,100.00,A,"9026 S Orange Ave, Orlando, Florida, 32824","9026 S Orange Ave, Orlando, FL, 32824, USA",9026 S Orange Ave,PointAddress,,,"9026 S Orange Ave, Orlando, Florida, 32824",,,20.00,,9026,,,,L,S,,Orange,Ave,,,,,,,,,9026 S Orange Ave,,,Taft,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32824,,USA,ENG,0.00,-81.37,28.44,-81.37,28.44,-81.37,-81.37,28.43,28.44,9026 S. ORANGE AVE. ,,,,ORLANDO           ,,FL,32824    ,,,7-ELEVEN    ,7-ELEVEN 32895      ,9026 S. ORANGE AVE. ,ORLANDO           ,FL,32824    ,(407) 859-0853,3.00,1.00,829
829,World,M,100.00,A,"2480 Jetport Dr, Orlando, Florida, 32809","2480 Jetport Dr, Orlando, FL, 32809, USA",2480 Jetport Dr,PointAddress,,,"2480 Jetport Dr, Orlando, Florida, 32809",,,20.00,,2480,,,,R,,,Jetport,Dr,,,,,,,,,2480 Jetport Dr,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32809,,USA,ENG,0.00,-81.35,28.45,-81.35,28.45,-81.35,-81.35,28.45,28.45,2480 JET PORT DRIVE ,,,,ORLANDO           ,,FL,32809    ,,,7-ELEVEN    ,7-ELEVEN 33059      ,2480 JET PORT DRIVE ,ORLANDO           ,FL,32809    ,(407) 812-7614,0.00,34.00,830
830,World,M,100.00,A,"319 E Princeton St, Orlando, Florida, 32804","319 E Princeton St, Orlando, FL, 32804, USA",319 E Princeton St,PointAddress,,,"319 E Princeton St, Orlando, Florida, 32804",,,20.00,,319,,,,L,E,,Princeton,St,,,,,,,,,319 E Princeton St,,,North Orange,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32804,,USA,ENG,0.00,-81.37,28.57,-81.37,28.57,-81.37,-81.37,28.57,28.57,319 E. PRINCETON ST ,,,,ORLANDO           ,,FL,32804    ,,,7-ELEVEN    ,7-ELEVEN 33172      ,319 E. PRINCETON ST ,ORLANDO           ,FL,32804    ,(407) 895-9443,0.00,12.00,831
831,World,M,96.75,A,"801 Sand Lake Rd, Orlando, Florida, 32809","801 Sand Lake Rd, Orlando, FL, 32809, USA",801 Sand Lake Rd,PointAddress,,,"801 Sand Lake Rd, Orlando, Florida, 32809",,,20.00,,801,,,,L,,,Sand Lake,Rd,,,,,,,,,801 Sand Lake Rd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32809,,USA,ENG,0.00,-81.39,28.45,-81.39,28.45,-81.39,-81.39,28.45,28.45,801 E. SAND LAKE RD.,,,,ORLANDO           ,,FL,32809    ,,,7-ELEVEN    ,7-ELEVEN 33186      ,801 E. SAND LAKE RD.,ORLANDO           ,FL,32809    ,(407) 858-7379,3.00,2.00,832
832,World,M,98.82,A,"12655 International Dr, Orlando, Florida, 32821","12655 International Dr, Orlando, FL, 32821, USA",12655 International Dr,PointAddress,,,"12655 International Dr, Orlando, Florida, 32821",,,20.00,,12655,,,,R,,,International,Dr,,,,,,,,,12655 International Dr,,,Regency Village,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32821,,USA,ENG,0.00,-81.49,28.38,-81.49,28.38,-81.49,-81.48,28.38,28.39,12655 INTERNATIONAL ,,,,ORLANDO           ,,FL,32821    ,,,7-ELEVEN    ,7-ELEVEN 33353      ,12655 INTERNATIONAL ,ORLANDO           ,FL,32821    ,(407) 238-5359,0.00,4.00,833
833,World,M,98.82,A,"6946 Clarcona Ocoee Rd, Orlando, Florida, 32810","6946 Clarcona Ocoee Rd, Orlando, FL, 32810, USA",6946 Clarcona Ocoee Rd,PointAddress,,,"6946 Clarcona Ocoee Rd, Orlando, Florida, 32810",,,20.00,,6946,,,,L,,,Clarcona Ocoee,Rd,,,,,,,,,6946 Clarcona Ocoee Rd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32810,,USA,ENG,0.00,-81.48,28.61,-81.48,28.61,-81.48,-81.47,28.61,28.61,6946 CLARCONA OCOEE ,,,,ORLANDO           ,,FL,328105005,,,EXXONMOB    ,7-ELEVEN 34868      ,6946 CLARCONA OCOEE ,ORLANDO           ,FL,328105005,(407) 298-9448,0.00,2.00,834
834,World,M,100.00,A,"6700 Central Florida Pkwy, Orlando, Florida, 32821","6700 Central Florida Pkwy, Orlando, FL, 32821, USA",6700 Central Florida Pkwy,PointAddress,,,"6700 Central Florida Pkwy, Orlando, Florida, 32821",,,20.00,,6700,,,,L,,,Central Florida,Pkwy,,,,,,,,,6700 Central Florida Pkwy,,,Westwood,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32821,,USA,ENG,0.00,-81.47,28.41,-81.47,28.41,-81.47,-81.47,28.41,28.41,6700 CENTRAL FL PKWY,,,,ORLANDO           ,,FL,328216003,,,7-ELEVEN    ,7-ELEVEN 35277      ,6700 CENTRAL FL PKWY,ORLANDO           ,FL,328216003,(407) 238-0041,0.00,8.00,835
835,World,M,100.00,A,"330 S Semoran Blvd, Orlando, Florida, 32807","330 S Semoran Blvd, Orlando, FL, 32807, USA",330 S Semoran Blvd,PointAddress,,,"330 S Semoran Blvd, Orlando, Florida, 32807",,,20.00,,330,,,,L,S,,Semoran,Blvd,,,,,,,,,330 S Semoran Blvd,,,Hibiscus,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32807,,USA,ENG,0.00,-81.31,28.54,-81.31,28.54,-81.31,-81.31,28.54,28.54,330 S SEMORAN BLVD  ,,,,ORLANDO           ,,FL,328073235,,,7-ELEVEN    ,7-ELEVEN 35307      ,330 S SEMORAN BLVD  ,ORLANDO           ,FL,328073235,(407) 281-9488,0.00,25.00,836
836,World,M,100.00,A,"3400 S Conway Rd, Orlando, Florida, 32812","3400 S Conway Rd, Orlando, FL, 32812, USA",3400 S Conway Rd,PointAddress,,,"3400 S Conway Rd, Orlando, Florida, 32812",,,20.00,,3400,,,,L,S,,Conway,Rd,,,,,,,,,3400 S Conway Rd,,,,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32812,,USA,ENG,0.00,-81.33,28.50,-81.33,28.50,-81.33,-81.33,28.50,28.50,3400 S CONWAY RD    ,,,,ORLANDO           ,,FL,328127602,,,7-ELEVEN    ,7-ELEVEN 35328      ,3400 S CONWAY RD    ,ORLANDO           ,FL,328127602,(407) 380-0569,2.00,6.00,837
837,World,M,100.00,A,"902 S Orange Ave, Orlando, Florida, 32806","902 S Orange Ave, Orlando, FL, 32806, USA",902 S Orange Ave,PointAddress,,,"902 S Orange Ave, Orlando, Florida, 32806",,,20.00,,902,,,,L,S,,Orange,Ave,,,,,,,,,902 S Orange Ave,,,South Orange,,Orlando,Orlando Metro Area,Orange,Florida,FL,,,32806,,USA,ENG,0.00,-81.38,28.53,-81.38,28.53,-81.38,-81.38,28.53,28.53,902 S ORANGE AVE    ,,,,ORLANDO           ,,FL,32806    ,,,7-ELEVEN    ,7-ELEVEN 35733      ,902 S ORANGE AVE    ,ORLANDO           ,FL,32806    ,(407) 872-1401,0.00,19.00,838
